11:21:10 - 開始處理語言: zh-MO (包容關係相容版本)
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: air.creditsRemainingTip.document
11:21:11 - 跳過空白替換結果 - 公部門: air.creditsRemainingTip.document
11:21:11 - 跳過空白替換結果 - 培訓機構: air.creditsRemainingTip.document
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: air.conversationStats.totalStudents
11:21:11 - 跳過空白替換結果 - 公部門: air.conversationStats.totalStudents
11:21:11 - 跳過空白替換結果 - 培訓機構: air.conversationStats.totalStudents
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: air.conversationStatsTable.studentFeedback
11:21:11 - 跳過空白替換結果 - 公部門: air.conversationStatsTable.studentFeedback
11:21:11 - 跳過空白替換結果 - 培訓機構: air.conversationStatsTable.studentFeedback
11:21:11 - 調試信息 - 敏感詞分類: 師資相關
11:21:11 - 跳過空白替換結果 - 企業: air.aiAssistantUse
11:21:11 - 跳過空白替換結果 - 公部門: air.aiAssistantUse
11:21:11 - 跳過空白替換結果 - 培訓機構: air.aiAssistantUse
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airGrading.addCriteriaTips
11:21:11 - 跳過空白替換結果 - 公部門: airGrading.addCriteriaTips
11:21:11 - 跳過空白替換結果 - 培訓機構: airGrading.addCriteriaTips
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airGrading.gradingToolTips
11:21:11 - 跳過空白替換結果 - 公部門: airGrading.gradingToolTips
11:21:11 - 跳過空白替換結果 - 培訓機構: airGrading.gradingToolTips
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airGrading.gradingLimitTips
11:21:11 - 跳過空白替換結果 - 公部門: airGrading.gradingLimitTips
11:21:11 - 跳過空白替換結果 - 培訓機構: airGrading.gradingLimitTips
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airGrading.exam.nonAiGradingTip
11:21:11 - 跳過空白替換結果 - 公部門: airGrading.exam.nonAiGradingTip
11:21:11 - 跳過空白替換結果 - 培訓機構: airGrading.exam.nonAiGradingTip
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airGrading.exam.aiGradingTip
11:21:11 - 跳過空白替換結果 - 公部門: airGrading.exam.aiGradingTip
11:21:11 - 跳過空白替換結果 - 培訓機構: airGrading.exam.aiGradingTip
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airGrading.exam.noAnswerTip
11:21:11 - 跳過空白替換結果 - 公部門: airGrading.exam.noAnswerTip
11:21:11 - 跳過空白替換結果 - 培訓機構: airGrading.exam.noAnswerTip
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airAnalysis.reAnalysis
11:21:11 - 跳過空白替換結果 - 公部門: airAnalysis.reAnalysis
11:21:11 - 跳過空白替換結果 - 培訓機構: airAnalysis.reAnalysis
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.userAssignView.studentCount
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.userAssignView.studentCount
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.userAssignView.studentCount
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.courseState.creditPurpose
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.courseState.creditPurpose
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.courseState.creditPurpose
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.courseState.quotaTitle
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.courseState.quotaTitle
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.courseState.quotaTitle
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.courseState.quotaPerDay
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.courseState.quotaPerDay
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.courseState.quotaPerDay
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.courseState.courseCreditUsedUp
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.courseState.courseCreditUsedUp
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.courseState.courseCreditUsedUp
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.courseState.courseCreditUnavailable
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.courseState.courseCreditUnavailable
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.courseState.courseCreditUnavailable
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.applyCreditView.course.tip
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.applyCreditView.course.tip
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.applyCreditView.course.tip
11:21:11 - 調試信息 - 敏感詞分類: 時間相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.auditCreditView.auditModal.academicYear
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.auditCreditView.auditModal.academicYear
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.auditCreditView.auditModal.academicYear
11:21:11 - 調試信息 - 敏感詞分類: 時間相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.auditCreditView.auditModal.semester
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.auditCreditView.auditModal.semester
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.auditCreditView.auditModal.semester
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.usageLimitTip
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.usageLimitTip
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.usageLimitTip
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.usageLimitDesc
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.usageLimitDesc
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.usageLimitDesc
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.usageLimitSubDesc
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.usageLimitSubDesc
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.usageLimitSubDesc
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.usageLimitInput
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.usageLimitInput
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.usageLimitInput
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.courseCreditEnable
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.courseCreditEnable
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.courseCreditEnable
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: airCredit.courseCreditUnavailable
11:21:11 - 跳過空白替換結果 - 公部門: airCredit.courseCreditUnavailable
11:21:11 - 跳過空白替換結果 - 培訓機構: airCredit.courseCreditUnavailable
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: completedLearning.content
11:21:11 - 跳過空白替換結果 - 公部門: completedLearning.content
11:21:11 - 跳過空白替換結果 - 培訓機構: completedLearning.content
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: completedLearning.content
11:21:11 - 跳過空白替換結果 - 公部門: completedLearning.content
11:21:11 - 跳過空白替換結果 - 培訓機構: completedLearning.content
11:21:11 - 調試信息 - 敏感詞分類: 時間相關
11:21:11 - 跳過空白替換結果 - 企業: rollcallStat.desc
11:21:11 - 跳過空白替換結果 - 公部門: rollcallStat.desc
11:21:11 - 跳過空白替換結果 - 培訓機構: rollcallStat.desc
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: attendanceAnalysis.administrativeClass
11:21:11 - 跳過空白替換結果 - 公部門: attendanceAnalysis.administrativeClass
11:21:11 - 跳過空白替換結果 - 培訓機構: attendanceAnalysis.administrativeClass
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: attendanceAnalysis.CITYUKeywordPlaceholder
11:21:11 - 跳過空白替換結果 - 公部門: attendanceAnalysis.CITYUKeywordPlaceholder
11:21:11 - 跳過空白替換結果 - 培訓機構: attendanceAnalysis.CITYUKeywordPlaceholder
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: attendanceAnalysis.CITYUKeywordPlaceholder
11:21:11 - 跳過空白替換結果 - 公部門: attendanceAnalysis.CITYUKeywordPlaceholder
11:21:11 - 跳過空白替換結果 - 培訓機構: attendanceAnalysis.CITYUKeywordPlaceholder
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: njtc.studentParticipation
11:21:11 - 跳過空白替換結果 - 公部門: njtc.studentParticipation
11:21:11 - 跳過空白替換結果 - 培訓機構: njtc.studentParticipation
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: njtc.detailCard.students
11:21:11 - 跳過空白替換結果 - 公部門: njtc.detailCard.students
11:21:11 - 跳過空白替換結果 - 培訓機構: njtc.detailCard.students
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: ask-question.select-student-tips
11:21:11 - 跳過空白替換結果 - 公部門: ask-question.select-student-tips
11:21:11 - 跳過空白替換結果 - 培訓機構: ask-question.select-student-tips
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: ask-question.student-not-data
11:21:11 - 跳過空白替換結果 - 公部門: ask-question.student-not-data
11:21:11 - 跳過空白替換結果 - 培訓機構: ask-question.student-not-data
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: publicCourse.tagline
11:21:11 - 跳過空白替換結果 - 公部門: publicCourse.tagline
11:21:11 - 跳過空白替換結果 - 培訓機構: publicCourse.tagline
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: publicCourse.stats.students
11:21:11 - 跳過空白替換結果 - 公部門: publicCourse.stats.students
11:21:11 - 跳過空白替換結果 - 培訓機構: publicCourse.stats.students
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: studentInteraction
11:21:11 - 跳過空白替換結果 - 公部門: studentInteraction
11:21:11 - 跳過空白替換結果 - 培訓機構: studentInteraction
11:21:11 - 調試信息 - 敏感詞分類: 時間相關
11:21:11 - 跳過空白替換結果 - 企業: courseBasicInfoEdit.SemesterNotNull
11:21:11 - 跳過空白替換結果 - 公部門: courseBasicInfoEdit.SemesterNotNull
11:21:11 - 跳過空白替換結果 - 培訓機構: courseBasicInfoEdit.SemesterNotNull
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: courseNavigation.description
11:21:11 - 跳過空白替換結果 - 公部門: courseNavigation.description
11:21:11 - 跳過空白替換結果 - 培訓機構: courseNavigation.description
11:21:11 - 調試信息 - 敏感詞分類: 師資相關
11:21:11 - 跳過空白替換結果 - 企業: courseNavigation.instructor
11:21:11 - 跳過空白替換結果 - 公部門: courseNavigation.instructor
11:21:11 - 跳過空白替換結果 - 培訓機構: courseNavigation.instructor
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: courseNavigation.student
11:21:11 - 跳過空白替換結果 - 公部門: courseNavigation.student
11:21:11 - 跳過空白替換結果 - 培訓機構: courseNavigation.student
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: courseNavigation.student
11:21:11 - 跳過空白替換結果 - 公部門: courseNavigation.student
11:21:11 - 跳過空白替換結果 - 培訓機構: courseNavigation.student
11:21:11 - 調試信息 - 敏感詞分類: 師資相關
11:21:11 - 跳過空白替換結果 - 企業: courseNavigation.student
11:21:11 - 跳過空白替換結果 - 公部門: courseNavigation.student
11:21:11 - 跳過空白替換結果 - 培訓機構: courseNavigation.student
11:21:11 - 調試信息 - 敏感詞分類: 學員相關
11:21:11 - 跳過空白替換結果 - 企業: documentPreviewTip2
11:21:11 - 跳過空白替換結果 - 公部門: documentPreviewTip2
11:21:11 - 跳過空白替換結果 - 培訓機構: documentPreviewTip2
11:21:11 - 解析完成統計: {'total_rows': 680, 'enterprises_updates': 40}
11:21:11 - 總更新項目數: 40
11:21:11 - 檢測到包容關係檢測生成的調試信息
11:21:11 - 開始處理業態: 企業
11:21:11 - 開始更新 PO 檔案: messages_enterprises.po
11:21:11 - PO 更新: 'EducationalAdmin' 從 '教務人員' 改為 '這是對的' [分類:師資相關]
11:21:11 - PO 更新: '科目代碼' 從 '教務科目代碼' 改為 '2字錯的科目代碼' [分類:師資相關]
11:21:11 - PO 更新: '由教務系統匯入的課程或者教師新建的課程，皆預設為一般課程。' 從 '由教務系統匯入的課程或者教師新建的課程，皆預設為一般課程。' 改為 '由2字錯的系統匯入的課程或者教師新建的課程，皆預設為一般課程。' [分類:師資相關]
11:21:11 - PO 更新: '供系統管理員與教務人員測試用的課程。' 從 '供系統管理員與教務人員測試用的科目。' 改為 '供系統管理員與這是對的測試用的科目。' [分類:師資相關]
11:21:11 - PO 更新: '人事院系、课程选课等信息接入TronClass平台，提供无缝平滑的数据对接。成绩自动上报教务系统，采用灵活的同步方式（数据库、API）和同步机制（定时同步、实时同步）。' 從 '人事課程、科目選課等訊息接入TronClass平台，提供無縫平滑的資料對接。成績自動上傳教務系統，採用靈活的同步方式（資料庫、API）和同步機制（定時同步、即時同步）。' 改為 '人事課程、科目選課等訊息接入TronClass平台，提供無縫平滑的資料對接。成績自動上傳2字錯的系統，採用靈活的同步方式（資料庫、API）和同步機制（定時同步、即時同步）。' [分類:師資相關]
11:21:11 - PO 更新: '基础教务管理' 從 '基礎教務管理' 改為 '基礎2字錯的管理' [分類:師資相關]
11:21:11 - PO 更新: '教务人员可以对院系、人员和课程等进行统一的管理，随时了解人员基本信息和修课情况并及时发出提醒，还可以协助老师完成公告发布，大纲录入等工作。' 從 '教務人員可以對課程、人員和科目等進行統一的管理，隨時了解人員基本訊息和修課情況並及時發出提醒，還可以協助老師完成公告發布，大綱輸入等工作。' 改為 '這是對的可以對課程、人員和科目等進行統一的管理，隨時了解人員基本訊息和修課情況並及時發出提醒，還可以協助老師完成公告發布，大綱輸入等工作。' [分類:師資相關]
11:21:11 - PO 更新: '教师的所有历史教学数据都透明可见，教务人员可以实时跟踪所有课程、老师、学生的情况，方便及时发现教学过程中的问题并为教学评鉴提供事实依据。' 從 '教師的所有歷史教學數據都透明可見，教務人員可以即時追蹤所有科目、老師、學生的情況，方便即時發現教學過程中的問題並為教學評鑑提供事實依據。' 改為 '教師的所有歷史教學數據都透明可見，這是對的可以即時追蹤所有科目、老師、學生的情況，方便即時發現教學過程中的問題並為教學評鑑提供事實依據。' [分類:師資相關]
